Id,SalePrice
1633,157203.26413289653
1634,161422.9833000471
1635,176457.39571846486
1636,169665.95885508883
1637,200823.6866480182
1638,229627.58557588904
1639,158845.89139733592
1640,286256.601168444
1641,146438.13759523464
1642,186045.92081570046
1643,241281.47715577474
1644,220249.23316727584
1645,166747.46323200388
1646,160910.1105459241
1647,166049.64967634325
1648,142972.6030962023
1649,135004.73290695174
1650,116767.27597504556
1651,126003.89505024687
1652,94173.75753102636
1653,101784.24660740665
1654,150123.1506375159
1655,143255.61278140484
1656,148257.16177921218
1657,150123.1506375159
1658,148257.16177921218
1659,140239.15297996337
1660,145298.4452485289
1661,387429.22848941607
1662,396203.1944158147
1663,334152.54236536415
1664,473012.1273222067
1665,340350.4625395242
1666,302855.41804517916
1667,401343.51232462906
1668,392003.9749173366
1669,313546.1056501473
1670,384835.7934013125
1671,251491.63339945572
1672,386351.3172485794
1673,320291.7907856848
1674,247953.39331471839
1675,182762.23925733942
1676,183594.03818182228
1677,204867.8232093643
1678,396830.1458315154
1679,407151.90258512605
1680,352085.0983693984
1681,264445.102167766
1682,290545.93378054927
1683,177810.77006372277
1684,164641.56207895733
1685,160589.26384398268
1686,169988.6998966865
1687,179605.87229496613
1688,185434.60456390787
1689,177964.54948355514
1690,178578.0773308458
1691,149223.77939282887
1692,257147.48037165936
1693,185989.99223177735
1694,174250.97388217095
1695,166929.43390713184
1696,281844.64082466654
1697,173017.64745834918
1698,377983.13105519256
1699,347689.1306605108
1700,230489.02997854666
1701,268250.81107433094
1702,271632.1354120821
1703,254673.0976830458
1704,298184.9435448289
1705,292022.4278083467
1706,417383.76334814494
1707,206749.53120903543
1708,220069.41363947303
1709,362108.4323655141
1710,247201.5424439822
1711,255867.69609619034
1712,267436.1700218783
1713,226812.7140905942
1714,213251.96619430077
1715,204217.21108765263
1716,187408.4907002242
1717,180074.88029299438
1718,153377.51188301377
1719,200139.9223792566
1720,267433.3892073998
1721,199413.76558001927
1722,126755.98425846954
1723,153477.15875481296
1724,206451.74979880097
1725,225248.58809253434
1726,193154.09911651385
1727,185417.5153821738
1728,182950.28582385118
1729,155620.58388103894
1730,163220.15289657487
1731,134308.2111350083
1732,119054.68736755542
1733,122631.0899494538
1734,129820.94959114547
1735,129579.56388716411
1736,115518.2699070825
1737,309168.38535932003
1738,192965.38181384184
1739,268486.45065024553
1740,202652.74481643623
1741,144078.6946834102
1742,156729.18767424463
1743,163924.0071967241
1744,334345.7782953793
1745,259504.52739294543
1746,305176.9930007887
1747,195094.66805118887
1748,240727.9972251631
1749,150586.1036571392
1750,139906.19607640317
1751,245303.7305933269
1752,121979.80061997783
1753,152516.4556502094
1754,191218.90090059242
1755,167398.48576719227
1756,136368.30137448202
1757,135036.9692837345
1758,145688.5154370775
1759,168422.01129975455
1760,180559.35038892567
1761,161429.7391059035
1762,191827.42148045765
1763,185910.79329881308
1764,120303.74812192758
1765,159969.83765863747
1766,166545.98645268846
1767,237521.96970849487
1768,127583.14621104808
1769,191022.94183918936
1770,145740.72472078804
1771,144181.00168322158
1772,132626.8617930392
1773,152615.11793129946
1774,178016.41813513057
1775,141499.0889315233
1776,140790.672758713
1777,106956.60471921701
1778,147669.56893653836
1779,136277.93327397128
1780,182434.92898593683
1781,136445.4857959355
1782,93461.20472869805
1783,146779.4607538031
1784,117916.47554235732
1785,153705.84099560775
1786,174783.87691163443
1787,172811.33789525804
1788,53707.093811930084
1789,120639.55029279886
1790,94900.62390650736
1791,224466.09975375023
1792,153458.59200981003
1793,121963.6996086077
1794,149963.87961105455
1795,115877.75001248758
1796,140737.17750742586
1797,153116.1483102161
1798,129249.76705460188
1799,110475.62015223224
1800,128509.44798829572
1801,115866.46162293848
1802,159864.78085259933
1803,154002.83878341297
1804,139206.0592589233
1805,135404.2041239694
1806,108721.97000626956
1807,121310.62271969883
1808,135841.11355532933
1809,143876.35664481632
1810,153684.84722622368
1811,98049.03513412879
1812,103855.11347798914
1813,121404.07873759266
1814,113097.0524628157
1815,64252.380226388515
1816,109469.11549388825
1817,124883.03856277344
1818,184944.1524484979
1819,140214.77942177077
1820,87991.30098555292
1821,107932.418014143
1822,163709.29073180605
1823,66098.6826364321
1824,163327.1155219087
1825,113459.31338912743
1826,107872.3261466779
1827,116071.42733731828
1828,123763.03238120218
1829,172215.90252164003
1830,189662.64375869592
1831,162782.5971183537
1832,96222.18526123204
1833,145520.87095481594
1834,132453.06293426928
1835,170926.85625061134
1836,155864.67671638273
1837,99804.22327738881
1838,134317.92847927066
1839,90227.73353696006
1840,174240.19458683825
1841,141629.09655566255
1842,113295.81377499836
1843,158407.44600146005
1844,141473.9622976665
1845,156978.71375564672
1846,172474.2113019455
1847,143508.73619051155
1848,51438.146299902146
1849,94536.21844753528
1850,132016.35915981422
1851,171180.61798698452
1852,125809.31929677416
1853,128480.14210930777
1854,164978.77778450516
1855,192967.96165255414
1856,191373.46937511206
1857,194047.49930249434
1858,156446.71950347457
1859,119045.99181904788
1860,163632.8852845653
1861,113591.03439634583
1862,278555.73911929945
1863,264184.6286247057
1864,264184.6286247057
1865,358801.03618698637
1866,399376.5934913009
1867,253285.97072890858
1868,274591.5849596274
1869,196084.83355701438
1870,255636.07318910756
1871,281709.5751167601
1872,162050.84157828227
1873,258623.85573963213
1874,139443.5025828814
1875,198999.68183246633
1876,168486.377195176
1877,190345.78111619054
1878,236654.88310070732
1879,122030.21576171882
1880,128420.69591494722
1881,237524.65645545255
1882,281049.21266186715
1883,228084.36779420255
1884,232873.07069264379
1885,240523.28556813244
1886,269793.27604087465
1887,222183.9026809078
1888,248531.58373857904
1889,173267.58940580013
1890,116438.96676648926
1891,143680.51966650627
1892,110869.04620367406
1893,127394.74037778133
1894,144133.14864690983
1895,140135.73936350807
1896,103190.04309679053
1897,130814.1449834255
1898,89440.33665805786
1899,151985.6740623841
1900,137858.22050099252
1901,168058.76212331187
1902,133484.23302007333
1903,237435.73424066728
1904,143688.59473144796
1905,175077.136217998
1906,141693.17952397888
1907,192979.14926114117
1908,120574.97176974388
1909,141094.71731249505
1910,123874.0503777587
1911,185438.38876145185
1912,327047.6807218088
1913,162452.3358299122
1914,42336.880897311516
1915,286165.10745939193
1916,86694.00978947543
1917,260178.78430272202
1918,134795.36484292703
1919,161321.60584030312
1920,148642.1211858335
1921,359308.22256454127
1922,306720.99437041604
1923,188797.41861775352
1924,221610.14516664945
1925,228068.95154072164
1926,399642.8205779815
1927,146171.93568923927
1928,157459.24755741996
1929,124715.12171633788
1930,142263.30388291212
1931,123596.72808012126
1932,117469.86315777809
1933,185062.89969538464
1934,169466.0348914692
1935,179433.32597816773
1936,162731.81947553536
1937,167185.28534289604
1938,177859.3651418248
1939,284208.42514657613
1940,204313.16463686634
1941,174079.00081580735
1942,188820.13958824569
1943,208145.54241459825
1944,318814.96532674466
1945,357676.3164552801
1946,184594.01938969042
1947,343251.79926487844
1948,198047.82637319094
1949,245630.71559747765
1950,192153.44274640077
1951,303150.6155529362
1952,249629.4411408164
1953,191421.7775319419
1954,162162.7051096354
1955,134643.1631555701
1956,314898.60857118375
1957,182867.94357279286
1958,299851.5075004767
1959,155732.34340145055
1960,120052.4602845677
1961,138762.05300818066
1962,94173.75753102636
1963,114990.78065416524
1964,109573.13452887989
1965,141663.743037523
1966,146674.80637834792
1967,267467.29906238086
1968,384745.6720255102
1969,363896.222220665
1970,414234.48846054875
1971,420231.4710529846
1972,383700.4227628095
1973,271518.9684965238
1974,295610.7867548167
1975,432466.0119295059
1976,254201.35453361963
1977,380944.73714974045
1978,298580.3500172806
1979,379191.1650767261
1980,220894.38221390013
1981,368248.2498845995
1982,225142.58799899003
1983,225142.58799899003
1984,158929.02028558837
1985,189815.48677566156
1986,190251.14706367927
1987,170130.77577409684
1988,180045.51927409857
1989,213163.85596385607
1990,223027.28044032227
1991,208109.14098904014
1992,187600.6614218592
1993,170447.7103449076
1994,243554.08568289067
1995,191239.27916790164
1996,264083.5099271169
1997,358666.3036144025
1998,378410.2943993385
1999,261726.24356681533
2000,276786.7143642716
2001,253992.3370960807
2002,229043.95497812633
2003,295363.2989246043
2004,254332.9587877051
2005,246910.78143884888
2006,247369.52685151965
2007,270859.3767245572
2008,177930.0351959593
2009,179649.35867273298
2010,194827.78891107553
2011,133622.62157041594
2012,191173.5318733749
2013,191548.16873857356
2014,181146.1524984325
2015,197487.94525766294
2016,190256.5821414985
2017,198506.01837236554
2018,129295.14623202222
2019,146997.3118550102
2020,106725.82345546252
2021,103039.24891979757
2022,188291.73015796187
2023,145519.8755999701
2024,233702.22598727242
2025,376873.1335299343
2026,182898.49634733365
2027,136307.47960122945
2028,169397.96588032832
2029,160691.81075483392
2030,310953.3554545186
2031,266167.16723618447
2032,371862.1737616208
2033,322674.1011176417
2034,167352.46466920394
2035,190294.82074554238
2036,154425.18921997002
2037,154425.18921997002
2038,318452.7468740171
2039,226307.9382938196
2040,391954.6309633116
2041,255421.85552865782
2042,167433.88988390632
2043,154971.94437616985
2044,159831.05438981325
2045,227820.31017427653
2046,149850.63822307464
2047,146112.84982335815
2048,144027.9342176905
2049,127864.22937094484
2050,191089.44699637525
2051,94238.13277517486
2052,149322.35628212857
2053,142402.72471013217
2054,83212.5441140813
2055,152270.9231466373
2056,128988.17883620034
2057,130245.55942935962
2058,222512.43768343632
2059,112181.28936103328
2060,152838.12292522928
2061,167822.02496723444
2062,127423.28552947339
2063,115961.42912375923
2064,157738.1166538068
2065,135826.19285598237
2066,183392.03835633086
2067,111588.35549038474
2068,155087.8696614124
2069,94546.57565324516
2070,112676.02656393885
2071,100705.65408000373
2072,165405.99148883793
2073,147132.08953278358
2074,179308.82157914995
2075,153191.03023638952
2076,133259.03494943294
2077,163983.54540392387
2078,130898.20222652049
2079,162554.40127362215
2080,110540.17690127122
2081,139863.26592620273
2082,175908.9648658937
2083,110917.4307048393
2084,116244.10494102589
2085,148807.05221979984
2086,134333.7893087336
2087,133359.29045473033
2088,106731.72254839506
2089,82522.50572509662
2090,145539.36899486615
2091,121773.81811501058
2092,106855.26209495805
2093,139553.7877591598
2094,143953.4043728767
2095,156805.27934359212
2096,88343.26058386141
2097,99069.36076496867
2098,155016.28073664327
2099,62274.282995565525
2100,72194.33788220538
2101,130694.6560165213
2102,146587.25074361256
2103,104280.37020151186
2104,151980.87918457
2105,119829.66838655104
2106,61260.07132725798
2107,273308.9783527121
2108,127816.72024309005
2109,116361.40816248533
2110,144411.7075005254
2111,152988.61707706793
2112,142710.33164750776
2113,102424.793569629
2114,95669.2465654092
2115,146417.41461639802
2116,132633.43386703965
2117,156258.76524374128
2118,108396.67304905028
2119,93142.77935477372
2120,125544.63226578978
2121,111694.4527787783
2122,96574.80271721045
2123,81275.72345914974
2124,170225.06520084126
2125,144151.32824592583
2126,147825.08919101072
2127,177890.07708699856
2128,148140.1902982084
2129,127319.38400209731
2130,151022.21417811327
2131,152559.90962771178
2132,135521.24026035075
2133,135298.72466241146
2134,127041.99871164814
2135,136237.27837534706
2136,82184.24217077439
2137,123187.23125635489
2138,130176.31683464759
2139,165138.52845102892
2140,133459.49574104574
2141,150923.19398050284
2142,132258.4935745949
2143,132789.30207707477
2144,140252.19469223238
2145,133913.96574320563
2146,191423.84713885948
2147,121186.0798933093
2148,142379.64162301327
2149,149352.2200079223
2150,252392.32847243606
2151,99586.96934650112
2152,208738.8749349549
2153,174037.14196660402
2154,93402.92972661048
2155,130752.77316696431
2156,246127.59100042726
2157,214757.82466912182
2158,230781.98195241805
2159,168699.86174803865
2160,155852.69649235843
2161,256960.35161131257
2162,389498.9891644398
2163,367490.0139239781
2164,247354.3826108402
2165,164765.66015641377
2166,139607.13409417184
2167,224329.0961061378
2168,174596.97263717878
2169,214224.41227127
2170,233047.80801064914
2171,130069.36956431565
2172,146682.60260878011
2173,146705.19961019483
2174,244516.3546687629
2175,306093.90895906894
2176,279612.6643864244
2177,269189.3624783807
2178,204845.3557367081
2179,143294.39430047252
2180,187612.53884682897
2181,200843.9743440057
2182,212568.9052963186
2183,212460.53543697318
2184,135416.99821905082
2185,131961.51617868777
2186,126231.52998178455
2187,145757.6474267166
2188,164252.68450139352
2189,203885.33183907764
2190,84220.8419044018
2191,83086.05472707728
2192,75413.51718470916
2193,107576.29674458923
2194,106910.97474475061
2195,117769.06602133875
2196,115924.13195310427
2197,104147.16112122197
2198,177345.04544518897
2199,172022.4880771422
2200,147926.94655030878
2201,169457.6555776442
2202,213424.5382110619
2203,168342.085927014
2204,135362.71675798853
2205,109869.95998806546
2206,124610.31921911878
2207,253956.44122222852
2208,210744.69548207344
2209,213261.65041431753
2210,120497.26762004297
2211,108161.69774533466
2212,99393.80266023126
2213,131554.81334621456
2214,105425.44794505328
2215,117539.18440997915
2216,163789.45327739074
2217,89992.50684177529
2218,86676.20697619955
2219,72198.3879414444
2220,98886.78249191628
2221,263088.6430582008
2222,250030.50283125546
2223,229277.24306538288
2224,207149.29533084485
2225,148514.499719625
2226,171887.39856002378
2227,201170.3528815072
2228,275904.1569140132
2229,240511.23119561162
2230,147266.23348385855
2231,205163.21539002468
2232,182672.55688697562
2233,217475.40350146516
2234,228760.48014202534
2235,265993.19578341156
2236,253459.49703796476
2237,369178.1952386638
2238,185404.19521777125
2239,131052.4172322237
2240,148088.96727699356
2241,129151.37913248078
2242,139222.94868852056
2243,121888.53852281054
2244,96165.5314458179
2245,104724.18751590398
2246,131879.9536504363
2247,82583.90729487465
2248,113821.36300537076
2249,121393.7127883263
2250,122472.8128444389
2251,156708.85488276248
2252,170350.87457777865
2253,160775.00278552558
2254,184127.85559303392
2255,173959.2860832512
2256,179035.88406758456
2257,185296.54661522352
2258,180774.70149746165
2259,168247.37508367084
2260,183481.53899744514
2261,184946.4510143025
2262,199749.80057276817
2263,320699.9270273045
2264,411619.97052728897
2265,190828.88097562257
2266,303616.40697330073
2267,340991.19996482285
2268,351277.07086918154
2269,152770.46035109882
2270,169566.0030558494
2271,253742.0003104622
2272,192447.95030491875
2273,159535.7498818848
2274,161338.90191202218
2275,240355.0317199401
2276,194695.2188394048
2277,196545.4790126229
2278,133505.13256423973
2279,94261.37420569231
2280,114545.40174476615
2281,184522.99160385795
2282,194689.5436497395
2283,96060.97740705006
2284,120837.00990216102
2285,129080.35112238402
2286,116274.5511826061
2287,325017.1227415139
2288,308895.1806994926
2289,448994.3271133343
2290,429492.6252482484
2291,316697.0578093951
2292,398080.9036351995
2293,446476.6791316581
2294,371811.4424084367
2295,354311.96617080184
2296,282141.5718762803
2297,277665.92006465787
2298,382591.2231743744
2299,378256.89264423406
2300,313810.68168912554
2301,252556.43344629076
2302,209966.99880313384
2303,274274.8616887069
2304,281361.8760108649
2305,175503.5081991143
2306,175503.5081991143
2307,183437.30772927275
2308,210592.18643565883
2309,277728.08020904346
2310,222590.50291463162
2311,179435.83461107707
2312,155694.2490117404
2313,179203.9200913125
2314,175372.6232682186
2315,151495.72690373563
2316,156346.81497261382
2317,190366.17062600882
2318,168470.8414381569
2319,178221.37757128628
2320,175011.98829630058
2321,253976.31799581207
2322,168334.76362823273
2323,197744.58751824158
2324,162336.67609568575
2325,216733.21100318045
2326,174467.02494551308
2327,217172.2859557684
2328,221127.03703972133
2329,156382.4350879406
2330,158859.32786842762
2331,349870.90692323545
2332,336029.4759527639
2333,292759.2592458882
2334,252194.38959741787
2335,250460.83808641759
2336,322195.47819289996
2337,211680.60330996822
2338,234728.65255017384
2339,264043.1065551879
2340,400011.34327501466
2341,227851.63608111348
2342,238282.99892920596
2343,238974.10665526983
2344,249577.26315159115
2345,289147.3296372683
2346,248393.62328314286
2347,204787.31927181184
2348,250541.35517201663
2349,168247.24534949957
2350,266093.6426081116
2351,251075.7809640809
2352,324830.93217974744
2353,216857.81395485313
2354,113564.9201759311
2355,173543.29385794137
2356,153477.15875481296
2357,198367.2792006203
2358,183895.45541034295
2359,150530.39398471505
2360,123765.16891725511
2361,137870.7096933973
2362,313029.99748236226
2363,139025.36366232435
2364,170116.63943457196
2365,201825.9637585424
2366,194523.29908486307
2367,261182.21376475098
2368,184711.84260018374
2369,227943.3006727505
2370,163471.4878937631
2371,182921.52197819884
2372,207404.69529260695
2373,232558.30522626586
2374,330558.7537673346
2375,248894.3388608919
2376,232559.03789417347
2377,296506.6355090753
2378,144995.04821038275
2379,170554.93573277525
2380,148104.0948553795
2381,142688.20423167775
2382,201155.64486155898
2383,225744.04049251383
2384,254153.22656039998
2385,160235.8290345029
2386,133228.7876242691
2387,128195.39640615138
2388,91382.89923997647
2389,132930.63611616092
2390,164929.68314443144
2391,138914.64935361972
2392,136997.42678980515
2393,161510.64009338868
2394,148858.63024373178
2395,215772.9813352586
2396,138011.7581104743
2397,250607.96984052623
2398,125681.55068921461
2399,47466.76793633466
2400,46618.752600387226
2401,113980.83921455016
2402,131118.80485212526
2403,142632.67169939532
2404,145347.82592482574
2405,155661.9445524598
2406,126581.81978271916
2407,130998.22949943019
2408,146105.23294147183
2409,124536.29644934298
2410,162416.94067169446
2411,122327.1058866209
2412,145070.05206700342
2413,138353.1792628812
2414,133679.86951947026
2415,153680.15227155018
2416,143884.66470896895
2417,137468.72619920922
2418,126262.69180278074
2419,86798.53843460308
2420,132855.9681853877
2421,132035.99479955115
2422,118877.93979211431
2423,113083.35164360053
2424,161716.0614604657
2425,207121.31820178597
2426,168145.92292743016
2427,171400.31820021465
2428,161825.3684114714
2429,129275.35207928857
2430,113391.02060909115
2431,89324.38854287352
2432,143278.7265926045
2433,121708.35452389116
2434,143433.0945702105
2435,145510.94354741529
2436,110540.02825798078
2437,116263.9179822637
2438,118689.18249788799
2439,136406.86652524208
2440,147608.35561898357
2441,120960.21349672192
2442,100246.18127189219
2443,141433.89035829782
2444,150397.11828775078
2445,88475.1708969591
2446,140203.92848402343
2447,235765.9031277974
2448,167486.52632312803
2449,113806.57687978864
2450,157374.850353984
2451,128104.32618434438
2452,232447.2089856017
2453,124903.07525412
2454,149744.77431638114
2455,109316.9056628181
2456,133244.1137167822
2457,115356.7582299267
2458,90651.27787781984
2459,117867.82110510938
2460,131873.30032634907
2461,127612.8678145415
2462,122792.86736630966
2463,126675.09924498909
2464,219169.8087296966
2465,155112.96183484132
2466,143416.2299854202
2467,165484.45644777967
2468,87945.60501758904
2469,77456.70556897753
2470,180158.7945152817
2471,217903.14223108295
2472,206531.1055410832
2473,118532.98898065802
2474,114843.9872764775
2475,217093.99008926598
2476,117064.82827692502
2477,119559.06339927498
2478,154845.80109063306
2479,86464.25167914132
2480,173112.93040377664
2481,110560.33910527406
2482,133761.52888182533
2483,120984.29357223243
2484,133266.50885993624
2485,132041.1156936272
2486,150311.59526306728
2487,195050.85554979285
2488,150966.4725587277
2489,157858.39406845273
2490,144431.18332610806
2491,88223.11075481631
2492,159409.89971637382
2493,182685.82690795802
2494,177441.08637464143
2495,117557.96777585274
2496,199784.95624318044
2497,142964.11336911464
2498,122826.62140682645
2499,107865.58717896306
2500,125595.06588744727
2501,136453.80881298348
2502,113003.83771424531
2503,112316.01708547417
2504,235611.8269700197
2505,215544.8389223489
2506,254718.0223937064
2507,336221.58318223705
2508,255787.72208480182
2509,202435.33768762383
2510,254722.85037300098
2511,193476.6798422177
2512,204857.25422751997
2513,232959.94199213688
2514,272128.25446590205
2515,146690.6972151801
2516,137733.5188432775
2517,134415.12276826196
2518,118623.20590768945
2519,220438.3749983829
2520,185015.09009827065
2521,203561.6109022976
2522,200657.71814681444
2523,132984.59188042203
2524,139473.41976099752
2525,141687.19697669597
2526,141349.78698968637
2527,99556.40911112333
2528,123547.1195924057
2529,134586.58441913605
2530,119750.66349383026
2531,231710.24443250799
2532,258625.9023645175
2533,214005.48716923312
2534,246308.37783220268
2535,295146.04537916946
2536,211568.89570452794
2537,235731.49877291772
2538,184196.67925967145
2539,183085.2447595039
2540,170965.95558905244
2541,161072.90076582582
2542,161675.9661911652
2543,136709.82399106154
2544,105856.64890019996
2545,144621.56862100304
2546,142326.38132265623
2547,140563.13903882672
2548,148816.77692151998
2549,136577.710655353
2550,248128.7553275837
2551,155113.79943020965
2552,120716.1027366053
2553,74905.88837569408
2554,134794.21295034632
2555,128688.9756682104
2556,100995.15371756307
2557,107398.28742908586
2558,138697.83392066302
2559,138128.2321768409
2560,117380.63072606604
2561,110945.29070195922
2562,116410.2596514059
2563,169447.55469146877
2564,183935.10027548994
2565,153273.92677896842
2566,126951.14913277957
2567,125316.2213066876
2568,176544.90874482147
2569,176077.8774213198
2570,120497.26762004297
2571,151501.5098600165
2572,171477.04311466104
2573,275965.9828648665
2574,257226.30398045917
2575,155067.15827157613
2576,136334.74053528774
2577,164587.19841238242
2578,101003.6771054906
2579,68502.68945047418
2580,129803.5657588678
2581,123137.31983308087
2582,122970.40741619276
2583,261543.8875209019
2584,164496.95053504998
2585,199405.75068231547
2586,209201.18102097354
2587,177842.20623129504
2588,150712.7057966976
2589,141976.5040261671
2590,256297.46688945443
2591,179747.01608379566
2592,317566.1946630757
2593,221483.43539305363
2594,196203.78462631593
2595,226281.1753167779
2596,373134.07470453
2597,159705.29552765432
2598,289746.6839794098
2599,401188.52884530905
2600,143437.61118134603
2601,137252.47752470736
2602,77213.29840630117
2603,89409.63379483973
2604,75210.21161158936
2605,85270.09268280384
2606,141268.39465414698
2607,166585.60057674267
2608,248796.56216686816
2609,155807.18068900768
2610,103913.65511738218
2611,97753.45456930356
2612,133236.68936856542
2613,122588.19961705411
2614,119345.59217581553
2615,147205.01461854635
2616,139676.65192705655
2617,171927.05469517398
2618,235424.4241908674
2619,211553.0445717036
2620,167816.51071549955
2621,183866.0690145223
2622,191588.55232642818
2623,242072.518178255
2624,268939.1053034663
2625,365402.833118954
2626,164360.6686548287
2627,192325.46337832956
2628,342040.9630126025
2629,325435.3574746682
2630,305029.7973051062
2631,376572.1550614359
2632,330022.7036731212
2633,337545.66864677344
2634,404579.7720596593
2635,152558.61177681052
2636,174637.60589769928
2637,175111.07175577007
2638,240293.42472705705
2639,174716.99341700634
2640,134028.95162026008
2641,104087.59970590264
2642,189115.26633926824
2643,124791.5497634258
2644,135745.01239567457
2645,97073.71502159987
2646,95528.47499967393
2647,89688.92000908137
2648,140216.13285498478
2649,133401.38365429506
2650,129013.17871268926
2651,145430.27973490016
2652,362946.309168139
2653,249149.98979445235
2654,270600.20308916195
2655,380134.81169887295
2656,335734.3099270949
2657,309798.678992747
2658,284126.69942777324
2659,326984.08831598284
2660,347140.36017299496
2661,397408.38789355254
2662,340461.92966695374
2663,271985.831135664
2664,273156.0566518202
2665,371526.18585696066
2666,321476.24852617615
2667,176109.11548806948
2668,173584.3236032082
2669,177707.8085851494
2670,283924.8711832407
2671,165852.8923386573
2672,178057.92152903276
2673,201496.1494718874
2674,184734.68788154906
2675,161971.10126704906
2676,172306.133865186
2677,186273.17417820278
2678,246306.2609201035
2679,274765.51427219063
2680,279460.8419341013
2681,360062.78746076964
2682,267636.8240891385
2683,377253.77227937465
2684,299607.5321365799
2685,293451.84024724754
2686,274213.5828717739
2687,298108.7569946889
2688,235940.17105466579
2689,240511.82446941244
2690,387870.14390720666
2691,180778.84088195313
2692,137043.06971583553
2693,204722.84829690075
2694,127225.96919408676
2695,189937.37169801426
2696,184085.69921366416
2697,156790.577931132
2698,193135.61079077283
2699,169451.03667054753
2700,173257.5047602106
2701,149524.56963466443
2702,126776.48890316869
2703,137186.09227774758
2704,144705.18539494905
2705,126649.61443094259
2706,125313.49902666916
2707,141119.78427050216
2708,139079.1044238356
2709,97945.35080657012
2710,117620.8510027569
2711,284473.79143326543
2712,283290.3495548992
2713,169962.74222110456
2714,150064.5664722442
2715,156729.18767424463
2716,147414.32023635096
2717,171491.05613242826
2718,232870.48314808638
2719,147929.62206353954
2720,172031.44416835427
2721,143678.578136954
2722,217839.37626902503
2723,148255.26805172712
2724,127651.06669159455
2725,128944.12798610285
2726,147250.98344098046
2727,182453.77736671764
2728,158046.77602157503
2729,153381.18757901012
2730,155597.10971370857
2731,133075.2695736562
2732,125035.55657869804
2733,148112.784868268
